,res_id,filetype,filesize_mb,event,duration_microsec
1516,resource_757,,0,looping overhead,98
1517,resource_758,,0,resource creation,146397
1518,resource_758,,0,looping overhead,100
1519,resource_759,,0,resource creation,111547
1520,resource_759,,0,looping overhead,96
1521,resource_760,,0,resource creation,171711
1522,resource_760,,0,looping overhead,112
1523,resource_761,,0,resource creation,117598
1524,resource_761,,0,looping overhead,139
1525,resource_762,,0,resource creation,124711
1526,resource_762,,0,looping overhead,117
1527,resource_763,,0,resource creation,148545
1528,resource_763,,0,looping overhead,181
1529,resource_764,,0,resource creation,119812
1530,resource_764,,0,looping overhead,122
1531,resource_765,,0,resource creation,134877
1532,resource_765,,0,looping overhead,170
1533,resource_766,,0,resource creation,145707
1534,resource_766,,0,looping overhead,93
1535,resource_767,,0,resource creation,162416
1536,resource_767,,0,looping overhead,105
1537,resource_768,,0,resource creation,140441
1538,resource_768,,0,looping overhead,102
1539,resource_769,,0,resource creation,113799
1540,resource_769,,0,looping overhead,94
1541,resource_770,,0,resource creation,131449
1542,resource_770,,0,looping overhead,99
1543,resource_771,,0,resource creation,147005
1544,resource_771,,0,looping overhead,97
1545,resource_772,,0,resource creation,116642
1546,resource_772,,0,looping overhead,137
1547,resource_773,,0,resource creation,149813
1548,resource_773,,0,looping overhead,151
1549,resource_774,,0,resource creation,115641
1550,resource_774,,0,looping overhead,147
1551,resource_775,,0,resource creation,121442
1552,resource_775,,0,looping overhead,126
1553,resource_776,,0,resource creation,141309
1554,resource_776,,0,looping overhead,115
1555,resource_777,,0,resource creation,122373
1556,resource_777,,0,looping overhead,158
1557,resource_778,,0,resource creation,137509
1558,resource_778,,0,looping overhead,165
1559,resource_779,,0,resource creation,147707
1560,resource_779,,0,looping overhead,174
1561,resource_780,,0,resource creation,111881
1562,resource_780,,0,looping overhead,101
1563,resource_781,,0,resource creation,144889
1564,resource_781,,0,looping overhead,110
1565,resource_782,,0,resource creation,126170
1566,resource_782,,0,looping overhead,163
1567,resource_783,,0,resource creation,130868
1568,resource_783,,0,looping overhead,180
1569,resource_784,,0,resource creation,151059
1570,resource_784,,0,looping overhead,167
1571,resource_785,,0,resource creation,113445
1572,resource_785,,0,looping overhead,113
1573,resource_786,,0,resource creation,148440
1574,resource_786,,0,looping overhead,103
1575,resource_787,,0,resource creation,131973
1576,resource_787,,0,looping overhead,105
1577,resource_788,,0,resource creation,136588
1578,resource_788,,0,looping overhead,116
1579,resource_789,,0,resource creation,148892
1580,resource_789,,0,looping overhead,109
1581,resource_790,,0,resource creation,122126
1582,resource_790,,0,looping overhead,137
1583,resource_791,,0,resource creation,152075
1584,resource_791,,0,looping overhead,100
1585,resource_792,,0,resource creation,163973
1586,resource_792,,0,looping overhead,102
1587,resource_793,,0,resource creation,123536
1588,resource_793,,0,looping overhead,106
1589,resource_794,,0,resource creation,154976
1590,resource_794,,0,looping overhead,106
1591,resource_795,,0,resource creation,118834
1592,resource_795,,0,looping overhead,109
1593,resource_796,,0,resource creation,185856
1594,resource_796,,0,looping overhead,127
1595,resource_797,,0,resource creation,150177
1596,resource_797,,0,looping overhead,151
1597,resource_798,,0,resource creation,110731
1598,resource_798,,0,looping overhead,114
1599,resource_799,,0,resource creation,151829
1600,resource_799,,0,looping overhead,126
1601,resource_800,,0,resource creation,146089
1602,resource_800,,0,looping overhead,129
1603,resource_801,,0,resource creation,139047
1604,resource_801,,0,looping overhead,122
1605,resource_802,,0,resource creation,149100
1606,resource_802,,0,looping overhead,102
1607,resource_803,,0,resource creation,110791
1608,resource_803,,0,looping overhead,107
1609,resource_804,,0,resource creation,177684
1610,resource_804,,0,looping overhead,93
1611,resource_805,,0,resource creation,144036
1612,resource_805,,0,looping overhead,96
1613,resource_806,,0,resource creation,105956
1614,resource_806,,0,looping overhead,128
1615,resource_807,,0,resource creation,136057
1616,resource_807,,0,looping overhead,106
1617,resource_808,,0,resource creation,124407
1618,resource_808,,0,looping overhead,93
1619,resource_809,,0,resource creation,146762
1620,resource_809,,0,looping overhead,149
1621,resource_810,,0,resource creation,151403
1622,resource_810,,0,looping overhead,149
1623,resource_811,,0,resource creation,121873
1624,resource_811,,0,looping overhead,109
1625,resource_812,,0,resource creation,137274
1626,resource_812,,0,looping overhead,122
1627,resource_813,,0,resource creation,113773
1628,resource_813,,0,looping overhead,102
1629,resource_814,,0,resource creation,122623
1630,resource_814,,0,looping overhead,99
1631,resource_815,,0,resource creation,142443
1632,resource_815,,0,looping overhead,100
1633,resource_816,,0,resource creation,108392
1634,resource_816,,0,looping overhead,96
1635,resource_817,,0,resource creation,143821
1636,resource_817,,0,looping overhead,105
1637,resource_818,,0,resource creation,159727
1638,resource_818,,0,looping overhead,135
1639,resource_819,,0,resource creation,116699
1640,resource_819,,0,looping overhead,101
1641,resource_820,,0,resource creation,145161
1642,resource_820,,0,looping overhead,103
1643,resource_821,,0,resource creation,118711
1644,resource_821,,0,looping overhead,114
1645,resource_822,,0,resource creation,136981
1646,resource_822,,0,looping overhead,105
1647,resource_823,,0,resource creation,154889
1648,resource_823,,0,looping overhead,105
1649,resource_824,,0,resource creation,120797
1650,resource_824,,0,looping overhead,102
1651,resource_825,,0,resource creation,139936
1652,resource_825,,0,looping overhead,127
1653,resource_826,,0,resource creation,126890
1654,resource_826,,0,looping overhead,100
1655,resource_827,,0,resource creation,134500
1656,resource_827,,0,looping overhead,137
1657,resource_828,,0,resource creation,152851
1658,resource_828,,0,looping overhead,93
1659,resource_829,,0,resource creation,117323
1660,resource_829,,0,looping overhead,102
1661,resource_830,,0,resource creation,144281
1662,resource_830,,0,looping overhead,101
1663,resource_831,,0,resource creation,153026
1664,resource_831,,0,looping overhead,104
1665,resource_832,,0,resource creation,119885
1666,resource_832,,0,looping overhead,104
1667,resource_833,,0,resource creation,184737
1668,resource_833,,0,looping overhead,126
1669,resource_834,,0,resource creation,111921
1670,resource_834,,0,looping overhead,134
1671,resource_835,,0,resource creation,137191
1672,resource_835,,0,looping overhead,124
1673,resource_836,,0,resource creation,164216
1674,resource_836,,0,looping overhead,102
1675,resource_837,,0,resource creation,110042
1676,resource_837,,0,looping overhead,105
1677,resource_838,,0,resource creation,135487
1678,resource_838,,0,looping overhead,99
1679,resource_839,,0,resource creation,114639
1680,resource_839,,0,looping overhead,92
1681,resource_840,,0,resource creation,122954
1682,resource_840,,0,looping overhead,123
1683,resource_841,,0,resource creation,182883
1684,resource_841,,0,looping overhead,97
1685,resource_842,,0,resource creation,113562
1686,resource_842,,0,looping overhead,175
1687,resource_843,,0,resource creation,132952
1688,resource_843,,0,looping overhead,167
1689,resource_844,,0,resource creation,149866
1690,resource_844,,0,looping overhead,197
1691,resource_845,,0,resource creation,120556
1692,resource_845,,0,looping overhead,107
1693,resource_846,,0,resource creation,134085
1694,resource_846,,0,looping overhead,122
1695,resource_847,,0,resource creation,114955
1696,resource_847,,0,looping overhead,100
1697,resource_848,,0,resource creation,128975
1698,resource_848,,0,looping overhead,101
1699,resource_849,,0,resource creation,141221
1700,resource_849,,0,looping overhead,91
1701,resource_850,,0,resource creation,105083
1702,resource_850,,0,looping overhead,122
1703,resource_851,,0,resource creation,137882
1704,resource_851,,0,looping overhead,164
1705,resource_852,,0,resource creation,121110
1706,resource_852,,0,looping overhead,98
1707,resource_853,,0,resource creation,135046
1708,resource_853,,0,looping overhead,156
1709,resource_854,,0,resource creation,151163
1710,resource_854,,0,looping overhead,155
1711,resource_855,,0,resource creation,111890
1712,resource_855,,0,looping overhead,134
1713,resource_856,,0,resource creation,135790
1714,resource_856,,0,looping overhead,104
1715,resource_857,,0,resource creation,145427
1716,resource_857,,0,looping overhead,92
1717,resource_858,,0,resource creation,109226
1718,resource_858,,0,looping overhead,165
1719,resource_859,,0,resource creation,139857
1720,resource_859,,0,looping overhead,147
1721,resource_860,,0,resource creation,109819
1722,resource_860,,0,looping overhead,101
1723,resource_861,,0,resource creation,129004
1724,resource_861,,0,looping overhead,96
1725,resource_862,,0,resource creation,158228
1726,resource_862,,0,looping overhead,95
1727,resource_863,,0,resource creation,127743
1728,resource_863,,0,looping overhead,126
1729,resource_864,,0,resource creation,147495
1730,resource_864,,0,looping overhead,143
1731,resource_865,,0,resource creation,122421
1732,resource_865,,0,looping overhead,141
1733,resource_866,,0,resource creation,121372
1734,resource_866,,0,looping overhead,146
1735,resource_867,,0,resource creation,137752
1736,resource_867,,0,looping overhead,127
1737,resource_868,,0,resource creation,108424
1738,resource_868,,0,looping overhead,142
1739,resource_869,,0,resource creation,136207
1740,resource_869,,0,looping overhead,259
1741,resource_870,,0,resource creation,144466
1742,resource_870,,0,looping overhead,126
1743,resource_871,,0,resource creation,155442
1744,resource_871,,0,looping overhead,129
1745,resource_872,,0,resource creation,152439
1746,resource_872,,0,looping overhead,153
1747,resource_873,,0,resource creation,109134
1748,resource_873,,0,looping overhead,132
1749,resource_874,,0,resource creation,134670
1750,resource_874,,0,looping overhead,96
1751,resource_875,,0,resource creation,149392
1752,resource_875,,0,looping overhead,113
1753,resource_876,,0,resource creation,107504
1754,resource_876,,0,looping overhead,152
1755,resource_877,,0,resource creation,153228
1756,resource_877,,0,looping overhead,103
1757,resource_878,,0,resource creation,196286
1758,resource_878,,0,looping overhead,106
1759,resource_879,,0,resource creation,164923
1760,resource_879,,0,looping overhead,108
1761,resource_880,,0,resource creation,214296
1762,resource_880,,0,looping overhead,107
1763,resource_881,,0,resource creation,134835
1764,resource_881,,0,looping overhead,122
1765,resource_882,,0,resource creation,137419
1766,resource_882,,0,looping overhead,117
1767,resource_883,,0,resource creation,144505
1768,resource_883,,0,looping overhead,104
1769,resource_884,,0,resource creation,124611
1770,resource_884,,0,looping overhead,104
1771,resource_885,,0,resource creation,144183
1772,resource_885,,0,looping overhead,101
1773,resource_886,,0,resource creation,123191
1774,resource_886,,0,looping overhead,100
1775,resource_887,,0,resource creation,134949
1776,resource_887,,0,looping overhead,101
1777,resource_888,,0,resource creation,116210
1778,resource_888,,0,looping overhead,159
1779,resource_889,,0,resource creation,148111
1780,resource_889,,0,looping overhead,235
1781,resource_890,,0,resource creation,142373
1782,resource_890,,0,looping overhead,167
1783,resource_891,,0,resource creation,129513
1784,resource_891,,0,looping overhead,99
1785,resource_892,,0,resource creation,113160
1786,resource_892,,0,looping overhead,103
1787,resource_893,,0,resource creation,128345
1788,resource_893,,0,looping overhead,154
1789,resource_894,,0,resource creation,118321
1790,resource_894,,0,looping overhead,134
1791,resource_895,,0,resource creation,139733
1792,resource_895,,0,looping overhead,113
1793,resource_896,,0,resource creation,127441
1794,resource_896,,0,looping overhead,195
1795,resource_897,,0,resource creation,146196
1796,resource_897,,0,looping overhead,108
1797,resource_898,,0,resource creation,133049
1798,resource_898,,0,looping overhead,102
1799,resource_899,,0,resource creation,149386
1800,resource_899,,0,looping overhead,102
1801,resource_900,,0,resource creation,117548
1802,resource_900,,0,looping overhead,119
1803,resource_901,,0,resource creation,130038
1804,resource_901,,0,looping overhead,176
1805,resource_902,,0,resource creation,123604
1806,resource_902,,0,looping overhead,101
1807,resource_903,,0,resource creation,140524
1808,resource_903,,0,looping overhead,102
1809,resource_904,,0,resource creation,123228
1810,resource_904,,0,looping overhead,102
1811,resource_905,,0,resource creation,142415
1812,resource_905,,0,looping overhead,104
1813,resource_906,,0,resource creation,124574
1814,resource_906,,0,looping overhead,108
1815,resource_907,,0,resource creation,177685
1816,resource_907,,0,looping overhead,133
1817,resource_908,,0,resource creation,127040
1818,resource_908,,0,looping overhead,142
1819,resource_909,,0,resource creation,130188
1820,resource_909,,0,looping overhead,164
1821,resource_910,,0,resource creation,125852
1822,resource_910,,0,looping overhead,111
1823,resource_911,,0,resource creation,134056
1824,resource_911,,0,looping overhead,139
1825,resource_912,,0,resource creation,115254
1826,resource_912,,0,looping overhead,190
1827,resource_913,,0,resource creation,125578
1828,resource_913,,0,looping overhead,151
1829,resource_914,,0,resource creation,114621
1830,resource_914,,0,looping overhead,102
1831,resource_915,,0,resource creation,172155
1832,resource_915,,0,looping overhead,134
1833,resource_916,,0,resource creation,121316
1834,resource_916,,0,looping overhead,211
1835,resource_917,,0,resource creation,144461
1836,resource_917,,0,looping overhead,139
1837,resource_918,,0,resource creation,117197
1838,resource_918,,0,looping overhead,168
1839,resource_919,,0,resource creation,129120
1840,resource_919,,0,looping overhead,184
1841,resource_920,,0,resource creation,117901
1842,resource_920,,0,looping overhead,185
1843,resource_921,,0,resource creation,131973
1844,resource_921,,0,looping overhead,120
1845,resource_922,,0,resource creation,118417
1846,resource_922,,0,looping overhead,103
1847,resource_923,,0,resource creation,129343
1848,resource_923,,0,looping overhead,103
1849,resource_924,,0,resource creation,115434
1850,resource_924,,0,looping overhead,153
1851,resource_925,,0,resource creation,137932
1852,resource_925,,0,looping overhead,117
1853,resource_926,,0,resource creation,126952
1854,resource_926,,0,looping overhead,171
1855,resource_927,,0,resource creation,129306
1856,resource_927,,0,looping overhead,119
1857,resource_928,,0,resource creation,113466
1858,resource_928,,0,looping overhead,105
1859,resource_929,,0,resource creation,125612
1860,resource_929,,0,looping overhead,153
1861,resource_930,,0,resource creation,118849
1862,resource_930,,0,looping overhead,113
1863,resource_931,,0,resource creation,127795
1864,resource_931,,0,looping overhead,164
1865,resource_932,,0,resource creation,115724
1866,resource_932,,0,looping overhead,95
1867,resource_933,,0,resource creation,130539
1868,resource_933,,0,looping overhead,205
1869,resource_934,,0,resource creation,128721
1870,resource_934,,0,looping overhead,180
1871,resource_935,,0,resource creation,155350
1872,resource_935,,0,looping overhead,158
1873,resource_936,,0,resource creation,116145
1874,resource_936,,0,looping overhead,96
1875,resource_937,,0,resource creation,130225
1876,resource_937,,0,looping overhead,131
1877,resource_938,,0,resource creation,118391
1878,resource_938,,0,looping overhead,154
1879,resource_939,,0,resource creation,127970
1880,resource_939,,0,looping overhead,127
1881,resource_940,,0,resource creation,112726
1882,resource_940,,0,looping overhead,140
1883,resource_941,,0,resource creation,129616
1884,resource_941,,0,looping overhead,117
1885,resource_942,,0,resource creation,116859
1886,resource_942,,0,looping overhead,90
1887,resource_943,,0,resource creation,138639
1888,resource_943,,0,looping overhead,156
1889,resource_944,,0,resource creation,130411
1890,resource_944,,0,looping overhead,166
1891,resource_945,,0,resource creation,129819
1892,resource_945,,0,looping overhead,102
1893,resource_946,,0,resource creation,152608
1894,resource_946,,0,looping overhead,98
1895,resource_947,,0,resource creation,128192
1896,resource_947,,0,looping overhead,93
1897,resource_948,,0,resource creation,111473
1898,resource_948,,0,looping overhead,99
1899,resource_949,,0,resource creation,131472
1900,resource_949,,0,looping overhead,125
1901,resource_950,,0,resource creation,115408
1902,resource_950,,0,looping overhead,115
1903,resource_951,,0,resource creation,128731
1904,resource_951,,0,looping overhead,123
1905,resource_952,,0,resource creation,123067
1906,resource_952,,0,looping overhead,121
1907,resource_953,,0,resource creation,143585
1908,resource_953,,0,looping overhead,109
1909,resource_954,,0,resource creation,151874
1910,resource_954,,0,looping overhead,131
1911,resource_955,,0,resource creation,130273
1912,resource_955,,0,looping overhead,117
1913,resource_956,,0,resource creation,114920
1914,resource_956,,0,looping overhead,162
1915,resource_957,,0,resource creation,131990
1916,resource_957,,0,looping overhead,96
1917,resource_958,,0,resource creation,116286
1918,resource_958,,0,looping overhead,169
1919,resource_959,,0,resource creation,132868
1920,resource_959,,0,looping overhead,118
1921,resource_960,,0,resource creation,116432
1922,resource_960,,0,looping overhead,108
1923,resource_961,,0,resource creation,141198
1924,resource_961,,0,looping overhead,208
1925,resource_962,,0,resource creation,133855
1926,resource_962,,0,looping overhead,135
1927,resource_963,,0,resource creation,131882
1928,resource_963,,0,looping overhead,116
1929,resource_964,,0,resource creation,115282
1930,resource_964,,0,looping overhead,120
1931,resource_965,,0,resource creation,130672
1932,resource_965,,0,looping overhead,202
1933,resource_966,,0,resource creation,116506
1934,resource_966,,0,looping overhead,170
1935,resource_967,,0,resource creation,131415
1936,resource_967,,0,looping overhead,94
1937,resource_968,,0,resource creation,122980
1938,resource_968,,0,looping overhead,105
1939,resource_969,,0,resource creation,227309
1940,resource_969,,0,looping overhead,106
1941,resource_970,,0,resource creation,164818
1942,resource_970,,0,looping overhead,151
1943,resource_971,,0,resource creation,200376
1944,resource_971,,0,looping overhead,149
1945,resource_972,,0,resource creation,120725
1946,resource_972,,0,looping overhead,125
1947,resource_973,,0,resource creation,141475
1948,resource_973,,0,looping overhead,118
1949,resource_974,,0,resource creation,121865
1950,resource_974,,0,looping overhead,139
1951,resource_975,,0,resource creation,134018
1952,resource_975,,0,looping overhead,127
1953,resource_976,,0,resource creation,109643
1954,resource_976,,0,looping overhead,103
1955,resource_977,,0,resource creation,133108
1956,resource_977,,0,looping overhead,94
1957,resource_978,,0,resource creation,114929
1958,resource_978,,0,looping overhead,153
1959,resource_979,,0,resource creation,140128
1960,resource_979,,0,looping overhead,173
1961,resource_980,,0,resource creation,125211
1962,resource_980,,0,looping overhead,137
1963,resource_981,,0,resource creation,128377
1964,resource_981,,0,looping overhead,157
1965,resource_982,,0,resource creation,116608
1966,resource_982,,0,looping overhead,100
1967,resource_983,,0,resource creation,178500
1968,resource_983,,0,looping overhead,112
1969,resource_984,,0,resource creation,114942
1970,resource_984,,0,looping overhead,119
1971,resource_985,,0,resource creation,128924
1972,resource_985,,0,looping overhead,128
1973,resource_986,,0,resource creation,104247
1974,resource_986,,0,looping overhead,195
1975,resource_987,,0,resource creation,126932
1976,resource_987,,0,looping overhead,146
1977,resource_988,,0,resource creation,114935
1978,resource_988,,0,looping overhead,157
1979,resource_989,,0,resource creation,143424
1980,resource_989,,0,looping overhead,111
1981,resource_990,,0,resource creation,99900
1982,resource_990,,0,looping overhead,94
1983,resource_991,,0,resource creation,168193
1984,resource_991,,0,looping overhead,102
1985,resource_992,,0,resource creation,107676
1986,resource_992,,0,looping overhead,125
1987,resource_993,,0,resource creation,129690
1988,resource_993,,0,looping overhead,131
1989,resource_994,,0,resource creation,104686
1990,resource_994,,0,looping overhead,138
1991,resource_995,,0,resource creation,129812
1992,resource_995,,0,looping overhead,180
1993,resource_996,,0,resource creation,101583
1994,resource_996,,0,looping overhead,160
1995,resource_997,,0,resource creation,143905
1996,resource_997,,0,looping overhead,234
1997,resource_998,,0,resource creation,163314
1998,resource_998,,0,looping overhead,205
1999,resource_999,,0,resource creation,137046
2000,resource_999,,0,looping overhead,229
